진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2020,조현병, 전남 , 영광군 , 여 ,113,7022,470936850
2020,조현병, 전남 , 영암군 , 남 ,28,4296,322464080
2020,조현병, 전남 , 영암군 , 여 ,21,1716,131629530
2020,조현병, 전남 , 완도군 , 남 ,0,0,0
2020,조현병, 전남 , 완도군 , 여 ,0,0,0
2020,조현병, 전남 , 장성군 , 남 ,30,2551,227421310
2020,조현병, 전남 , 장성군 , 여 ,27,2993,268667330
2020,조현병, 전남 , 장흥군 , 남 ,0,0,0
2020,조현병, 전남 , 장흥군 , 여 ,11,58,15100180
2020,조현병, 전남 , 진도군 , 남 ,0,0,0
2020,조현병, 전남 , 진도군 , 여 ,0,0,0
2020,조현병, 전남 , 함평군 , 남 ,0,0,0
2020,조현병, 전남 , 함평군 , 여 ,0,0,0
2020,조현병, 전남 , 해남군 , 남 ,131,6516,535230370
2020,조현병, 전남 , 해남군 , 여 ,107,4125,289046340
2020,조현병, 전남 , 화순군 , 남 ,138,12852,1383805780
2020,조현병, 전남 , 화순군 , 여 ,128,9573,1110178180
2020,조현병, 전남 , 나주시 , 남 ,404,23605,2036799800
2020,조현병, 전남 , 나주시 , 여 ,417,14801,1352615680
2020,조현병, 전남 , 목포시 , 남 ,340,7018,604291040
2020,조현병, 전남 , 목포시 , 여 ,410,8311,740175340
2020,조현병, 전남 , 순천시 , 남 ,308,8096,726785420
2020,조현병, 전남 , 순천시 , 여 ,365,9441,836751300
2020,조현병, 전남 , 여수시 , 남 ,151,1392,97294430
2020,조현병, 전남 , 여수시 , 여 ,231,2236,136431630
2020,조현병, 전남 , 광양시 , 남 ,38,379,26492280
2020,조현병, 전남 , 광양시 , 여 ,47,507,36243420
2020,조현병, 경북 , 고령군 , 남 ,0,0,0
2020,조현병, 경북 , 고령군 , 여 ,0,0,0
2020,조현병, 경북 , 군위군 , 남 ,0,0,0
2020,조현병, 경북 , 군위군 , 여 ,0,0,0
2020,조현병, 경북 , 봉화군 , 남 ,0,0,0
2020,조현병, 경북 , 봉화군 , 여 ,0,0,0
2020,조현병, 경북 , 성주군 , 남 ,0,0,0
2020,조현병, 경북 , 성주군 , 여 ,0,0,0
2020,조현병, 경북 , 영덕군 , 남 ,0,0,0
2020,조현병, 경북 , 영덕군 , 여 ,12,27,426130
2020,조현병, 경북 , 영양군 , 남 ,0,0,0
2020,조현병, 경북 , 영양군 , 여 ,0,0,0
2020,조현병, 경북 , 예천군 , 남 ,0,0,0
2020,조현병, 경북 , 예천군 , 여 ,0,0,0
2020,조현병, 경북 , 울릉군 , 남 ,0,0,0
2020,조현병, 경북 , 울릉군 , 여 ,0,0,0
2020,조현병, 경북 , 울진군 , 남 ,0,0,0
2020,조현병, 경북 , 울진군 , 여 ,17,156,4317850
2020,조현병, 경북 , 의성군 , 남 ,24,2551,191349880
2020,조현병, 경북 , 의성군 , 여 ,15,1092,78779390
2020,조현병, 경북 , 청도군 , 남 ,49,7657,577545330
2020,조현병, 경북 , 청도군 , 여 ,32,4531,345117100
2020,조현병, 경북 , 청송군 , 남 ,67,4908,431666650
2020,조현병, 경북 , 청송군 , 여 ,16,1097,86829950
2020,조현병, 경북 , 칠곡군 , 남 ,144,18706,1442869090
2020,조현병, 경북 , 칠곡군 , 여 ,127,16021,1250401880
2020,조현병, 경북 , 경주시 , 남 ,316,9778,886335320
2020,조현병, 경북 , 경주시 , 여 ,342,13104,1197848650
2020,조현병, 경북 , 구미시 , 남 ,255,6673,555418140
2020,조현병, 경북 , 구미시 , 여 ,352,10675,878588620
2020,조현병, 경북 , 김천시 , 남 ,265,19131,1385697440
2020,조현병, 경북 , 김천시 , 여 ,262,15463,1123590020
2020,조현병, 경북 , 안동시 , 남 ,379,20928,1735972890
2020,조현병, 경북 , 안동시 , 여 ,368,17920,1512263250
2020,조현병, 경북 , 영주시 , 남 ,304,11911,992752860
2020,조현병, 경북 , 영주시 , 여 ,209,10227,870685770
2020,조현병, 경북 , 영천시 , 남 ,209,22024,2126143910
2020,조현병, 경북 , 영천시 , 여 ,192,13020,1192824600
2020,조현병, 경북 , 포항남구 , 남 ,135,1181,96911020
2020,조현병, 경북 , 포항남구 , 여 ,184,1651,119957960
2020,조현병, 경북 , 포항북구 , 남 ,433,19156,1495277670
2020,조현병, 경북 , 포항북구 , 여 ,542,15517,1167180980
2020,조현병, 경북 , 문경시 , 남 ,108,3248,293160050
2020,조현병, 경북 , 문경시 , 여 ,115,2798,227889190
2020,조현병, 경북 , 상주시 , 남 ,99,4620,341753890
2020,조현병, 경북 , 상주시 , 여 ,101,2689,188355840
2020,조현병, 경북 , 경산시 , 남 ,167,10886,956984770
2020,조현병, 경북 , 경산시 , 여 ,190,10047,860508050
2020,조현병, 경남 , 거창군 , 남 ,26,221,9142810
2020,조현병, 경남 , 거창군 , 여 ,31,193,6803310
2020,조현병, 경남 , 고성군 , 남 ,66,9988,981640250
2020,조현병, 경남 , 고성군 , 여 ,53,2639,257693590
2020,조현병, 경남 , 남해군 , 남 ,0,0,0
2020,조현병, 경남 , 남해군 , 여 ,0,0,0
2020,조현병, 경남 , 산청군 , 남 ,0,0,0
2020,조현병, 경남 , 산청군 , 여 ,0,0,0
2020,조현병, 경남 , 의령군 , 남 ,25,3365,260333920
2020,조현병, 경남 , 의령군 , 여 ,25,1895,145716400
2020,조현병, 경남 , 창녕군 , 남 ,263,14171,1121932880
2020,조현병, 경남 , 창녕군 , 여 ,333,12308,1044315760
2020,조현병, 경남 , 하동군 , 남 ,45,5146,436732780
2020,조현병, 경남 , 하동군 , 여 ,50,4490,366314760
2020,조현병, 경남 , 함안군 , 남 ,43,5523,453760500
2020,조현병, 경남 , 함안군 , 여 ,40,7009,612235610
2020,조현병, 경남 , 함양군 , 남 ,41,308,16996760
2020,조현병, 경남 , 함양군 , 여 ,35,299,14486630
2020,조현병, 경남 , 합천군 , 남 ,57,6795,480152330
2020,조현병, 경남 , 합천군 , 여 ,41,3507,244360350
2020,조현병, 경남 , 김해시 , 남 ,359,25749,2320692330
2020,조현병, 경남 , 김해시 , 여 ,419,23799,2098112720
2020,조현병, 경남 , 사천시 , 남 ,156,14615,1273774330
2020,조현병, 경남 , 사천시 , 여 ,146,18488,1572109750
2020,조현병, 경남 , 진주시 , 남 ,546,20649,1850174600
2020,조현병, 경남 , 진주시 , 여 ,600,22324,1964609400
2020,조현병, 경남 , 창원마산회원구 , 남 ,467,23144,2212669550
2020,조현병, 경남 , 창원마산회원구 , 여 ,501,23497,2137376510
2020,조현병, 경남 , 창원마산합포구 , 남 ,161,7921,685803520
2020,조현병, 경남 , 창원마산합포구 , 여 ,181,7125,579959320
2020,조현병, 경남 , 창원진해구 , 남 ,89,7603,645544030
2020,조현병, 경남 , 창원진해구 , 여 ,148,6252,490696070
2020,조현병, 경남 , 창원의창구 , 남 ,88,715,47722580
2020,조현병, 경남 , 창원의창구 , 여 ,117,1052,69664420
2020,조현병, 경남 , 창원성산구 , 남 ,162,1676,109137450
2020,조현병, 경남 , 창원성산구 , 여 ,180,1888,111261720
2020,조현병, 경남 , 통영시 , 남 ,95,6095,535681110
2020,조현병, 경남 , 통영시 , 여 ,117,4531,310679640
2020,조현병, 경남 , 밀양시 , 남 ,44,611,42347870
2020,조현병, 경남 , 밀양시 , 여 ,39,517,28334750
2020,조현병, 경남 , 거제시 , 남 ,131,4659,299265270
2020,조현병, 경남 , 거제시 , 여 ,186,4799,305410260
2020,조현병, 경남 , 양산시 , 남 ,550,42594,4105056160
2020,조현병, 경남 , 양산시 , 여 ,567,32310,3257019160
2020,조현병, 제주 , 서귀포시 , 남 ,102,1452,82559940
2020,조현병, 제주 , 서귀포시 , 여 ,117,1617,85638130
2020,조현병, 제주 , 제주시 , 남 ,622,20190,1850344530
2020,조현병, 제주 , 제주시 , 여 ,691,18096,1579929520
2020,조현병, 세종 , 세종시 , 남 ,131,3139,213612140
2020,조현병, 세종 , 세종시 , 여 ,168,6105,416065460
2021,조현병, 서울 , 강남구 , 남 ,942,10889,1043686200
2021,조현병, 서울 , 강남구 , 여 ,1199,10215,1223097010
2021,조현병, 서울 , 강동구 , 남 ,670,16884,1557457200
2021,조현병, 서울 , 강동구 , 여 ,732,14959,1301119970
2021,조현병, 서울 , 강서구 , 남 ,348,9432,878131290
2021,조현병, 서울 , 강서구 , 여 ,475,14963,1405993760
2021,조현병, 서울 , 관악구 , 남 ,299,3768,212990990
2021,조현병, 서울 , 관악구 , 여 ,365,5555,357365580
2021,조현병, 서울 , 구로구 , 남 ,512,9980,1064646770
2021,조현병, 서울 , 구로구 , 여 ,710,14234,1650548290
2021,조현병, 서울 , 도봉구 , 남 ,294,18172,1484653830
2021,조현병, 서울 , 도봉구 , 여 ,429,22785,1875541420
2021,조현병, 서울 , 동대문구 , 남 ,797,31709,3349123150
2021,조현병, 서울 , 동대문구 , 여 ,1037,35082,3806872170
2021,조현병, 서울 , 동작구 , 남 ,471,4590,588754130
2021,조현병, 서울 , 동작구 , 여 ,657,5780,655280790
2021,조현병, 서울 , 마포구 , 남 ,285,4022,230680890
2021,조현병, 서울 , 마포구 , 여 ,345,5659,322019340
2021,조현병, 서울 , 서대문구 , 남 ,770,14314,1143604290
2021,조현병, 서울 , 서대문구 , 여 ,1110,16857,1495023110
2021,조현병, 서울 , 성동구 , 남 ,320,3847,510150310
2021,조현병, 서울 , 성동구 , 여 ,456,5357,726042640
2021,조현병, 서울 , 성북구 , 남 ,326,3179,392329710
2021,조현병, 서울 , 성북구 , 여 ,339,3829,496463770
2021,조현병, 서울 , 영등포구 , 남 ,728,20701,2124915780
2021,조현병, 서울 , 영등포구 , 여 ,891,15843,1602797630
2021,조현병, 서울 , 용산구 , 남 ,105,1197,179585130
2021,조현병, 서울 , 용산구 , 여 ,141,1726,262007800
2021,조현병, 서울 , 은평구 , 남 ,644,7921,755328420
2021,조현병, 서울 , 은평구 , 여 ,848,12198,1144134420
2021,조현병, 서울 , 종로구 , 남 ,1668,17958,2804737010
2021,조현병, 서울 , 종로구 , 여 ,1827,19463,2908302090
2021,조현병, 서울 , 중구 , 남 ,180,1573,160154400
2021,조현병, 서울 , 중구 , 여 ,190,1453,170955550
2021,조현병, 서울 , 송파구 , 남 ,774,17376,1538664060
2021,조현병, 서울 , 송파구 , 여 ,1051,23933,2273877020
2021,조현병, 서울 , 중랑구 , 남 ,505,14827,1366252220
2021,조현병, 서울 , 중랑구 , 여 ,602,11626,1108415930
2021,조현병, 서울 , 양천구 , 남 ,289,2921,347758150
2021,조현병, 서울 , 양천구 , 여 ,420,4124,485093050
2021,조현병, 서울 , 서초구 , 남 ,866,8917,1050344930
2021,조현병, 서울 , 서초구 , 여 ,1149,11184,1433764950
2021,조현병, 서울 , 노원구 , 남 ,568,7067,985116070
2021,조현병, 서울 , 노원구 , 여 ,752,9306,1465100220
2021,조현병, 서울 , 광진구 , 남 ,1342,28872,2600727910
2021,조현병, 서울 , 광진구 , 여 ,1650,27600,2791445390
2021,조현병, 서울 , 강북구 , 남 ,212,2586,123722820
2021,조현병, 서울 , 강북구 , 여 ,223,2527,118869530
2021,조현병, 서울 , 금천구 , 남 ,188,7524,780520190
2021,조현병, 서울 , 금천구 , 여 ,233,6781,699471080
2021,조현병, 부산 , 부산남구 , 남 ,279,19076,1644306260
2021,조현병, 부산 , 부산남구 , 여 ,297,20383,1899547740
2021,조현병, 부산 , 부산동구 , 남 ,396,6306,714959690
2021,조현병, 부산 , 부산동구 , 여 ,482,9475,1246540010
2021,조현병, 부산 , 부산동래구 , 남 ,283,10048,845866670
2021,조현병, 부산 , 부산동래구 , 여 ,344,9382,710671430
2021,조현병, 부산 , 부산진구 , 남 ,634,8681,773662190
2021,조현병, 부산 , 부산진구 , 여 ,864,12547,1222481460
2021,조현병, 부산 , 부산북구 , 남 ,122,4054,321302090
2021,조현병, 부산 , 부산북구 , 여 ,214,6774,529865780
2021,조현병, 부산 , 부산서구 , 남 ,448,7034,797718680
2021,조현병, 부산 , 부산서구 , 여 ,534,8635,1131758280
2021,조현병, 부산 , 부산영도구 , 남 ,32,353,20847900
2021,조현병, 부산 , 부산영도구 , 여 ,41,550,33074240
2021,조현병, 부산 , 부산중구 , 남 ,108,1116,117126890
2021,조현병, 부산 , 부산중구 , 여 ,142,1439,197507680
2021,조현병, 부산 , 부산해운대구 , 남 ,495,17630,1652508120
2021,조현병, 부산 , 부산해운대구 , 여 ,633,19915,1912603980
2021,조현병, 부산 , 부산사하구 , 남 ,228,10245,855840690
2021,조현병, 부산 , 부산사하구 , 여 ,269,12313,953522310
2021,조현병, 부산 , 부산금정구 , 남 ,432,25303,2330286420
2021,조현병, 부산 , 부산금정구 , 여 ,554,24877,2232332720
2021,조현병, 부산 , 부산강서구 , 남 ,0,0,0
2021,조현병, 부산 , 부산강서구 , 여 ,0,0,0
2021,조현병, 부산 , 부산연제구 , 남 ,512,19967,1623562300
2021,조현병, 부산 , 부산연제구 , 여 ,648,20254,1746010410
2021,조현병, 부산 , 부산수영구 , 남 ,108,1326,83706840
2021,조현병, 부산 , 부산수영구 , 여 ,211,2614,175508590
2021,조현병, 부산 , 부산사상구 , 남 ,504,39044,3242779260
2021,조현병, 부산 , 부산사상구 , 여 ,519,36242,3066241080
2021,조현병, 부산 , 부산기장군 , 남 ,43,965,62875450
2021,조현병, 부산 , 부산기장군 , 여 ,54,637,39779120
2021,조현병, 인천 , 인천미추홀구 , 남 ,514,13947,1170019610
2021,조현병, 인천 , 인천미추홀구 , 여 ,708,16242,1357713710
2021,조현병, 인천 , 인천동구 , 남 ,74,738,83767520
2021,조현병, 인천 , 인천동구 , 여 ,133,1900,256807190
2021,조현병, 인천 , 인천부평구 , 남 ,682,22377,2149141790
2021,조현병, 인천 , 인천부평구 , 여 ,989,29981,2843776420
2021,조현병, 인천 , 인천중구 , 남 ,414,4014,531605620
2021,조현병, 인천 , 인천중구 , 여 ,515,4946,704022640
2021,조현병, 인천 , 인천서구 , 남 ,463,28386,2504820680
2021,조현병, 인천 , 인천서구 , 여 ,716,34242,3048400590
2021,조현병, 인천 , 인천남동구 , 남 ,598,29254,2663048440
2021,조현병, 인천 , 인천남동구 , 여 ,919,32595,3214684550
2021,조현병, 인천 , 인천연수구 , 남 ,61,742,65959510
2021,조현병, 인천 , 인천연수구 , 여 ,91,1137,90059280
2021,조현병, 인천 , 인천계양구 , 남 ,287,15297,1293439720
2021,조현병, 인천 , 인천계양구 , 여 ,330,9294,698160900
2021,조현병, 인천 , 인천강화군 , 남 ,19,2507,252251190
2021,조현병, 인천 , 인천강화군 , 여 ,47,3481,310997670
2021,조현병, 인천 , 인천옹진군 , 남 ,0,0,0
2021,조현병, 인천 , 인천옹진군 , 여 ,0,0,0
2021,조현병, 대구 , 대구남구 , 남 ,451,4712,653342440
2021,조현병, 대구 , 대구남구 , 여 ,514,5282,682242510
2021,조현병, 대구 , 대구동구 , 남 ,673,26875,2249201570
2021,조현병, 대구 , 대구동구 , 여 ,663,21306,1859094660
2021,조현병, 대구 , 대구북구 , 남 ,319,17123,1371921700
2021,조현병, 대구 , 대구북구 , 여 ,397,16716,1297262050
2021,조현병, 대구 , 대구서구 , 남 ,186,6431,642360790
2021,조현병, 대구 , 대구서구 , 여 ,283,10494,1031580190
2021,조현병, 대구 , 대구수성구 , 남 ,385,12167,1004723070
2021,조현병, 대구 , 대구수성구 , 여 ,493,14586,1184793500
2021,조현병, 대구 , 대구중구 , 남 ,546,5275,599485110
2021,조현병, 대구 , 대구중구 , 여 ,566,6036,813017890
2021,조현병, 대구 , 대구달서구 , 남 ,927,40022,3479355110
2021,조현병, 대구 , 대구달서구 , 여 ,1116,46816,4237253620
2021,조현병, 대구 , 대구달성군 , 남 ,209,18039,1569506780
2021,조현병, 대구 , 대구달성군 , 여 ,209,17499,1470009100
2021,조현병, 광주 , 광주동구 , 남 ,709,19271,2364403780
2021,조현병, 광주 , 광주동구 , 여 ,841,18790,2496285160
2021,조현병, 광주 , 광주북구 , 남 ,567,11856,1373676300
2021,조현병, 광주 , 광주북구 , 여 ,742,14528,1829508910
2021,조현병, 광주 , 광주서구 , 남 ,202,5696,376513040
2021,조현병, 광주 , 광주서구 , 여 ,262,6407,441666590
2021,조현병, 광주 , 광주광산구 , 남 ,246,15771,1504530080
2021,조현병, 광주 , 광주광산구 , 여 ,288,10836,1082965990
2021,조현병, 광주 , 광주남구 , 남 ,144,7820,643444340
2021,조현병, 광주 , 광주남구 , 여 ,164,6071,518096050
2021,조현병, 대전 , 대전유성구 , 남 ,169,6600,456936950
2021,조현병, 대전 , 대전유성구 , 여 ,185,7078,527579770
2021,조현병, 대전 , 대전대덕구 , 남 ,125,3477,328883910
2021,조현병, 대전 , 대전대덕구 , 여 ,162,4349,411960930
2021,조현병, 대전 , 대전서구 , 남 ,626,11821,1264413160
2021,조현병, 대전 , 대전서구 , 여 ,889,16849,1843424390
2021,조현병, 대전 , 대전동구 , 남 ,144,2626,193140070
2021,조현병, 대전 , 대전동구 , 여 ,217,6432,516134440
2021,조현병, 대전 , 대전중구 , 남 ,870,26436,2410458110
2021,조현병, 대전 , 대전중구 , 여 ,1009,25755,2442316280
2021,조현병, 울산 , 울산남구 , 남 ,442,10489,834496440
2021,조현병, 울산 , 울산남구 , 여 ,575,18636,1653442740
2021,조현병, 울산 , 울산동구 , 남 ,240,2200,354767660
2021,조현병, 울산 , 울산동구 , 여 ,317,2630,418044820
2021,조현병, 울산 , 울산중구 , 남 ,86,1205,91910580
2021,조현병, 울산 , 울산중구 , 여 ,155,3704,230326690
2021,조현병, 울산 , 울산북구 , 남 ,10,125,6331520
2021,조현병, 울산 , 울산북구 , 여 ,28,437,25764430
2021,조현병, 울산 , 울산울주군 , 남 ,169,20515,1751191010
2021,조현병, 울산 , 울산울주군 , 여 ,136,13312,1151551680
2021,조현병, 경기 , 가평군 , 남 ,58,4222,310188770
2021,조현병, 경기 , 가평군 , 여 ,45,1094,89355060
2021,조현병, 경기 , 양평군 , 남 ,67,366,20694580
2021,조현병, 경기 , 양평군 , 여 ,68,385,20450860
2021,조현병, 경기 , 연천군 , 남 ,0,0,0
2021,조현병, 경기 , 연천군 , 여 ,0,0,0
2021,조현병, 경기 , 광명시 , 남 ,215,2554,219917980
2021,조현병, 경기 , 광명시 , 여 ,334,4545,391229110
2021,조현병, 경기 , 동두천시 , 남 ,87,5353,394072540
2021,조현병, 경기 , 동두천시 , 여 ,99,5681,410624800
2021,조현병, 경기 , 부천시 , 남 ,1054,45110,4650508320
2021,조현병, 경기 , 부천시 , 여 ,1494,51762,5328494610
2021,조현병, 경기 , 성남수정구 , 남 ,390,16913,1393877900
2021,조현병, 경기 , 성남수정구 , 여 ,451,23997,2013009250
2021,조현병, 경기 , 성남중원구 , 남 ,163,2688,180751550
2021,조현병, 경기 , 성남중원구 , 여 ,202,3413,240082570
2021,조현병, 경기 , 성남분당구 , 남 ,755,7177,962154400
2021,조현병, 경기 , 성남분당구 , 여 ,1197,11976,1553896410
2021,조현병, 경기 , 수원권선구 , 남 ,241,17099,1390171780
2021,조현병, 경기 , 수원권선구 , 여 ,240,13082,1066261700
2021,조현병, 경기 , 수원장안구 , 남 ,213,9234,837643420
2021,조현병, 경기 , 수원장안구 , 여 ,228,7696,598271340
2021,조현병, 경기 , 수원팔달구 , 남 ,599,11386,1321775610
2021,조현병, 경기 , 수원팔달구 , 여 ,966,24412,2605350530
2021,조현병, 경기 , 수원영통구 , 남 ,433,3808,685027270
2021,조현병, 경기 , 수원영통구 , 여 ,558,4958,790310530
2021,조현병, 경기 , 안양만안구 , 남 ,228,3347,286105050
2021,조현병, 경기 , 안양만안구 , 여 ,189,4843,421025330
2021,조현병, 경기 , 안양동안구 , 남 ,309,4093,391925890
2021,조현병, 경기 , 안양동안구 , 여 ,493,6053,627797940
2021,조현병, 경기 , 의정부시 , 남 ,768,35965,3621085160
2021,조현병, 경기 , 의정부시 , 여 ,976,32455,3265097430
2021,조현병, 경기 , 과천시 , 남 ,0,0,0
2021,조현병, 경기 , 과천시 , 여 ,0,0,0
2021,조현병, 경기 , 구리시 , 남 ,255,5913,556696080
2021,조현병, 경기 , 구리시 , 여 ,340,4739,525988830
2021,조현병, 경기 , 안산단원구 , 남 ,437,17370,1762995980
2021,조현병, 경기 , 안산단원구 , 여 ,688,19056,1866452200
2021,조현병, 경기 , 안산상록구 , 남 ,437,16407,1383794520
2021,조현병, 경기 , 안산상록구 , 여 ,601,19473,1589221460
2021,조현병, 경기 , 평택시 , 남 ,385,6626,385275420
2021,조현병, 경기 , 평택시 , 여 ,557,10407,605544810
2021,조현병, 경기 , 하남시 , 남 ,72,2730,295461720
2021,조현병, 경기 , 하남시 , 여 ,94,2687,286222780
2021,조현병, 경기 , 군포시 , 남 ,101,3377,247359510
2021,조현병, 경기 , 군포시 , 여 ,144,2278,145409040
2021,조현병, 경기 , 남양주시 , 남 ,250,18764,1551294370
2021,조현병, 경기 , 남양주시 , 여 ,395,19557,1653135240
2021,조현병, 경기 , 의왕시 , 남 ,538,47254,5052130370
2021,조현병, 경기 , 의왕시 , 여 ,686,47356,5049001050
2021,조현병, 경기 , 시흥시 , 남 ,151,1621,100598840
2021,조현병, 경기 , 시흥시 , 여 ,202,2193,141175980
2021,조현병, 경기 , 오산시 , 남 ,155,9629,668173930
2021,조현병, 경기 , 오산시 , 여 ,240,15735,1079873130
2021,조현병, 경기 , 고양덕양구 , 남 ,465,30316,2857928060
2021,조현병, 경기 , 고양덕양구 , 여 ,584,26963,2671979910
2021,조현병, 경기 , 고양일산서구 , 남 ,340,15837,1298150920
2021,조현병, 경기 , 고양일산서구 , 여 ,451,11136,1128576320
2021,조현병, 경기 , 고양일산동구 , 남 ,554,14165,1729237400
2021,조현병, 경기 , 고양일산동구 , 여 ,779,19373,2307221010
2021,조현병, 경기 , 용인기흥구 , 남 ,623,47496,4575063370
2021,조현병, 경기 , 용인기흥구 , 여 ,828,40941,4193230560
2021,조현병, 경기 , 용인수지구 , 남 ,70,667,23577160
2021,조현병, 경기 , 용인수지구 , 여 ,89,757,27828000
2021,조현병, 경기 , 용인처인구 , 남 ,163,13978,1415100610
2021,조현병, 경기 , 용인처인구 , 여 ,172,10367,1021337290
2021,조현병, 경기 , 이천시 , 남 ,415,20468,2023120270
2021,조현병, 경기 , 이천시 , 여 ,440,18528,1899348620
2021,조현병, 경기 , 파주시 , 남 ,124,7887,636954770
2021,조현병, 경기 , 파주시 , 여 ,164,8331,656917050
2021,조현병, 경기 , 김포시 , 남 ,371,25725,2313215520
2021,조현병, 경기 , 김포시 , 여 ,447,25462,2207091070
2021,조현병, 경기 , 안성시 , 남 ,158,11664,952361830
2021,조현병, 경기 , 안성시 , 여 ,195,9801,753582530
2021,조현병, 경기 , 화성시 , 남 ,357,27458,2199842840
2021,조현병, 경기 , 화성시 , 여 ,384,17084,1276486580
2021,조현병, 경기 , 광주시 , 남 ,72,795,71102630
2021,조현병, 경기 , 광주시 , 여 ,145,2195,167274080
2021,조현병, 경기 , 양주시 , 남 ,105,15063,1344193560
2021,조현병, 경기 , 양주시 , 여 ,119,11596,998297000
2021,조현병, 경기 , 포천시 , 남 ,98,6277,528557750
2021,조현병, 경기 , 포천시 , 여 ,112,9264,766430320
2021,조현병, 경기 , 여주시 , 남 ,98,7226,529544170
2021,조현병, 경기 , 여주시 , 여 ,128,8316,621942400
2021,조현병, 강원 , 고성군 , 남 ,0,0,0
2021,조현병, 강원 , 고성군 , 여 ,0,0,0
2021,조현병, 강원 , 양구군 , 남 ,0,0,0
2021,조현병, 강원 , 양구군 , 여 ,0,0,0
2021,조현병, 강원 , 양양군 , 남 ,0,0,0
2021,조현병, 강원 , 양양군 , 여 ,0,0,0
2021,조현병, 강원 , 영월군 , 남 ,0,0,0
2021,조현병, 강원 , 영월군 , 여 ,0,0,0
2021,조현병, 강원 , 인제군 , 남 ,0,0,0
2021,조현병, 강원 , 인제군 , 여 ,0,0,0
2021,조현병, 강원 , 정선군 , 남 ,0,0,0
2021,조현병, 강원 , 정선군 , 여 ,0,0,0
2021,조현병, 강원 , 철원군 , 남 ,0,0,0
2021,조현병, 강원 , 철원군 , 여 ,0,0,0
2021,조현병, 강원 , 평창군 , 남 ,0,0,0
2021,조현병, 강원 , 평창군 , 여 ,0,0,0
2021,조현병, 강원 , 홍천군 , 남 ,18,268,8867050
2021,조현병, 강원 , 홍천군 , 여 ,28,434,14050640
2021,조현병, 강원 , 화천군 , 남 ,0,0,0
2021,조현병, 강원 , 화천군 , 여 ,0,0,0
2021,조현병, 강원 , 횡성군 , 남 ,0,0,0
2021,조현병, 강원 , 횡성군 , 여 ,0,0,0
2021,조현병, 강원 , 강릉시 , 남 ,343,11827,1124410060
2021,조현병, 강원 , 강릉시 , 여 ,438,10383,973197600
2021,조현병, 강원 , 동해시 , 남 ,125,2157,204246560
2021,조현병, 강원 , 동해시 , 여 ,181,2703,242170660
2021,조현병, 강원 , 속초시 , 남 ,40,540,31162570
2021,조현병, 강원 , 속초시 , 여 ,45,456,24129760
2021,조현병, 강원 , 원주시 , 남 ,558,11334,1249178040
2021,조현병, 강원 , 원주시 , 여 ,703,15504,1720187930
2021,조현병, 강원 , 춘천시 , 남 ,588,31043,2803079820
2021,조현병, 강원 , 춘천시 , 여 ,584,22906,2096657520
2021,조현병, 강원 , 태백시 , 남 ,24,264,10799940
2021,조현병, 강원 , 태백시 , 여 ,25,375,16110170
2021,조현병, 강원 , 삼척시 , 남 ,31,263,12590960
2021,조현병, 강원 , 삼척시 , 여 ,42,396,18835590
2021,조현병, 충북 , 괴산군 , 남 ,33,2877,258506650
2021,조현병, 충북 , 괴산군 , 여 ,36,3610,295340770
2021,조현병, 충북 , 단양군 , 남 ,0,0,0
2021,조현병, 충북 , 단양군 , 여 ,0,0,0
2021,조현병, 충북 , 보은군 , 남 ,47,3355,329943070
2021,조현병, 충북 , 보은군 , 여 ,48,911,78596090
2021,조현병, 충북 , 영동군 , 남 ,35,359,20722510
2021,조현병, 충북 , 영동군 , 여 ,44,501,19712810
2021,조현병, 충북 , 옥천군 , 남 ,45,4092,269445440
2021,조현병, 충북 , 옥천군 , 여 ,33,3198,209070670
2021,조현병, 충북 , 음성군 , 남 ,182,22022,2069895300
2021,조현병, 충북 , 음성군 , 여 ,152,17300,1414237310
2021,조현병, 충북 , 진천군 , 남 ,68,6916,573698360
2021,조현병, 충북 , 진천군 , 여 ,78,4394,357601760
2021,조현병, 충북 , 증평군 , 남 ,0,0,0
2021,조현병, 충북 , 증평군 , 여 ,0,0,0
2021,조현병, 충북 , 청주상당구 , 남 ,252,6265,497231820
2021,조현병, 충북 , 청주상당구 , 여 ,359,6496,512513570
2021,조현병, 충북 , 청주흥덕구 , 남 ,153,4047,290049060
2021,조현병, 충북 , 청주흥덕구 , 여 ,200,4296,287342490
2021,조현병, 충북 , 청주청원구 , 남 ,56,486,43359330
2021,조현병, 충북 , 청주청원구 , 여 ,89,715,59029710
2021,조현병, 충북 , 청주서원구 , 남 ,453,12886,1489601320
2021,조현병, 충북 , 청주서원구 , 여 ,588,10732,1309476010
2021,조현병, 충북 , 충주시 , 남 ,157,3829,357121030
2021,조현병, 충북 , 충주시 , 여 ,230,4111,423743420
2021,조현병, 충북 , 제천시 , 남 ,150,13725,1290497550
2021,조현병, 충북 , 제천시 , 여 ,143,9872,777706770
2021,조현병, 충남 , 금산군 , 남 ,15,259,9453940
2021,조현병, 충남 , 금산군 , 여 ,29,307,11531000
2021,조현병, 충남 , 부여군 , 남 ,116,10782,883943980
2021,조현병, 충남 , 부여군 , 여 ,99,7408,603034280
2021,조현병, 충남 , 서천군 , 남 ,40,3780,323245210
2021,조현병, 충남 , 서천군 , 여 ,39,3294,296014140
